Date,Oslo Fylke,Oslo: Alna,Oslo: Bjerke,Oslo: Frogner,Oslo: Gamle Oslo,Oslo: Grorud,Oslo: Grünerløkka,Oslo: Nordre Aker,Oslo: Nordstrand,Oslo: Sagene,Oslo: St.Hanshaugen,Oslo: Stovner,Oslo: Søndre Nordstrand,Oslo: Ullern,Oslo: Vestre Aker,Oslo: Østensjø
2009-04-01,92.24070027919858,94.22987580541425,94.35737914442525,92.6630078265337,94.32917972930272,94.95639862359954,94.0169455469162,93.4928343784339,93.44663214976534,93.29745876655574,93.61819719275104,96.55400731492688,95.310966412928,93.89735061863837,93.90422721432317,92.2407002791986
2009-07-01,95.63930955421041,97.19730724086658,97.07265117910934,96.19077221880944,97.8734830329848,98.12537123896524,97.4477831191538,96.66585946693179,96.54499918765728,97.22806611952376,97.09118063014184,98.43203614155705,97.8704556682361,97.0148155340166,96.42858918057803,95.6393095542104
2009-10-01,96.27522006015438,97.26984143417117,96.86095030448838,96.87030613358446,97.89214239367739,97.97277922290723,97.313975985207,96.74550452620014,96.71979081409,97.44659881121136,96.99139107862986,97.72199986968188,97.5733861340469,96.47283056043251,96.72005050090837,96.2752200601544
2010-01-01,100,100,100,100,100,100,100.0,100,100,100,100,100,100.0,100,100,100.0
2010-04-01,102.02920672986473,100.94980323239801,100.77682129163222,101.75272420511577,100.67043668105235,100.68845626036908,101.017588777823,101.50662410817613,101.4443146739747,101.07556777737894,101.64385631041488,100.43728967281598,101.433783109101,102.84709085050949,102.25570309839974,102.029206729865
2010-07-01,103.72628505346917,102.44603934834402,101.45559231135503,103.45805760220902,102.04641824794453,101.56509227208488,102.393863753372,103.97336971005305,103.39222051579165,102.51251756718116,102.87443035518326,100.86543075073106,102.332592079107,104.83908970766578,104.50171360119694,103.726285053469
2010-10-01,104.77083390820312,102.75733462398043,102.1143773651104,105.1875462106359,103.21246575324652,103.40784568748336,103.532231407039,106.90703371133807,105.289669146611,104.54793787149646,105.07090584963281,101.43646103389653,103.161490772761,106.77382269472406,106.26272153172833,104.770833908203
2011-01-01,110.1880514046473,108.34046165652312,108.58105906824049,111.10643129436374,109.73531014198016,107.15563105503554,109.958498389405,112.2396020302493,110.65395120425974,110.48750068443563,110.92618827862717,107.22298021731534,109.330892479698,113.35284248360718,111.85261538538009,110.188051404647
2011-04-01,112.24554172802095,110.09422327590559,109.43694709670953,112.96160057089679,111.54851888886432,108.8544333613256,111.465496515098,115.37228741340351,113.28637072868672,113.04485639019524,112.73566454007455,108.57440539069437,110.929393896905,114.17342653364,114.12378935753003,112.245541728021
2011-07-01,114.05594256486411,113.49828337899342,111.9567451068842,115.06629195435278,114.52348413824309,111.56819019724308,114.1203030612,117.97830539164804,116.34004359061608,116.34170676952466,116.24193163095428,110.57176085441294,112.872663706018,117.33603624941946,116.53202657262365,114.055942564864
2011-10-01,115.8225069674218,114.7888873215924,114.88660000501216,116.96462181154277,115.65370827162307,114.41290477848554,116.424857161199,120.00076663693416,117.1266978728883,118.40973662916974,117.40065719863402,112.30163509743252,114.613475451468,118.18945850357974,117.88501350750182,115.822506967422
2012-01-01,120.40413555053293,119.62719624608052,119.2499937348069,120.41378980551991,118.67522439994227,118.39962722487351,118.930625469678,123.08228204694495,120.40721360321504,121.87066904343276,120.18186876046639,115.76776785473346,117.63920793688,121.54483033285324,121.56310501057486,120.404135550533
2012-04-01,123.74354368968572,123.32851066142642,121.59442899030148,123.97674478486536,122.58218245603997,122.336296417672,123.403975443936,126.11944203433805,124.02063657013582,126.07687580991549,124.21760385943,118.43863102795322,120.015240047122,124.04498648438886,123.81476952747354,123.743543689686
2012-07-01,127.28683201175997,126.60283743929064,124.47572864195675,127.01276057280957,126.49187115028782,126.46517778506032,126.845638428704,129.25693410938084,125.5434879236827,130.28034483387987,126.82103649718408,120.8763695742744,122.670061497456,126.2850343749826,126.25022056868198,127.28683201176
2012-10-01,126.95972065091148,127.26651560229263,125.20217778111922,128.2280006719318,127.69926831900615,126.30029647911844,128.383098761749,129.84712286026158,126.7029002167269,131.3882788116981,128.4110371542599,121.8007725626399,122.332565870943,125.7509652020168,125.51575792369691,126.959720650911
2013-01-01,130.98640129841135,130.82036754971602,128.76093276194774,132.0419491416317,132.42918870139954,131.16186274911416,132.487881202426,133.56452101619553,130.50668726645148,136.27587927163881,131.81702342198943,125.49608091306925,126.410752685354,128.3720846817508,129.59397965549036,130.986401298411
2013-04-01,131.44088289965157,131.10280443979144,128.1060321279102,130.7655853224598,131.6970526011929,131.51633195420192,131.793166647156,132.49299379024083,130.18236327352653,134.93980008395744,131.84631549341788,126.30734408391962,128.139181073513,127.63814154317296,127.49286103054658,131.440882899652
2013-07-01,129.32362702281,130.1687892030815,127.67837004736487,128.66935439373486,129.94229251376046,129.6528403621244,129.514039678913,130.25404887736366,128.77299466306172,132.6011595860533,128.7759291635425,125.93383130649174,126.508181533466,124.3806659043586,125.17204357194515,129.32362702281
2013-10-01,124.48807322879483,124.20034448888953,122.36717790642308,123.30137978981288,124.65590708548586,124.83831902996539,123.876139657892,125.26372918976212,123.5945398308488,126.81472783797432,123.93432435104552,120.44118605280254,122.651388180904,120.73543971963225,121.0093222887449,124.488073228795
2014-01-01,127.09819110427678,126.95036745912915,124.96328596847354,124.92143425552288,127.29565399433847,126.8392330459005,126.533086111122,127.10195419405164,126.38489103878707,128.7130785002038,126.33676547981578,123.30765803210433,125.234137181391,123.79168086460332,123.33622868560947,127.098191104277
2014-04-01,131.6774365908173,131.61474961144708,129.15238202641405,130.14674597423362,131.98916586806334,130.2036181717633,132.061913807058,131.56712758177156,131.5203683437712,134.73185333000748,131.39833716832254,126.55126273645662,128.874516623183,127.41860176039985,126.77660306832783,131.677436590817
2014-07-01,135.21451631919447,133.49132113171459,132.97703180212014,133.182271301034,135.9409193928621,134.72761301026156,135.953146104047,134.53650712911505,134.76765465932186,138.1231862455816,134.25944178031926,129.70120952322657,130.50302638769,129.7921051020427,129.28481070857845,135.214516319194
2014-10-01,136.80291289656608,136.39281827369916,135.0838282835877,135.23834572360798,138.82791908469008,136.03149386559613,139.536042959265,136.50694658244205,136.03969137108123,141.2314974234801,137.1486716936037,130.1590341716474,130.825583360961,131.6281379501416,130.03107843795127,136.802912896566
2015-01-01,144.6560313665679,143.8879751119071,142.17652808059543,141.52593497220926,146.669336623969,143.57577371320895,147.673669198051,141.68448387689514,142.121532599466,149.0764681904739,144.16286391714212,137.44684436002288,138.244131664572,137.19053393930437,135.87061876039158,144.656031366568
2015-04-01,147.59125378473362,148.01038901880196,144.76612034182895,144.50910357190588,150.87451937517795,147.95991387256007,151.816025890359,145.5783910602832,146.0071670084637,152.638392884303,147.79526500113298,141.09127599204666,142.014175995681,139.5911860033803,138.36484669544623,147.591253784734
2015-07-01,149.86993309769946,151.6676393970021,148.34072626118336,146.66584514425077,155.46400693842148,151.7364382565594,155.765790941144,148.51290688038398,148.56803906602048,155.98890301699225,150.57610810923669,143.6988888077143,144.472239657931,141.2380435851403,141.0588290847456,149.869933097699
2015-10-01,151.29841135257035,151.36773218382922,150.26789965666742,147.4671973456243,154.92106505290286,153.05120025397866,156.328145946701,148.625894561867,148.1859621049792,156.2573234612366,149.94949113469625,144.57860189724744,144.009927652364,141.0607420197289,141.3507874612607,151.29841135257
2016-01-01,160.16459671734717,160.6022214486392,157.99532616595243,154.23341536295965,164.45502313890756,161.82338498248777,165.164200109009,156.71312324236314,156.31159626874137,165.01262403494576,157.6824751738948,153.26660782606348,151.47008141566,148.9496412843634,147.11763331668195,160.164596717347
2016-04-01,168.6890585765137,168.26916979730544,166.155802821843,163.1321584336633,175.02831411700913,169.87767036028103,175.393144996331,163.95133194040673,164.34551234301097,175.12128199356326,167.63975296405673,160.14470576078463,159.305208479389,155.56687954810673,154.40292368447868,168.689058576514
2016-07-01,182.65331463647746,180.82748508875574,179.19968423426812,176.77084061361595,189.3103318245474,181.96751531040698,190.177385713225,176.8226793109029,175.51721706716697,189.8494241614903,181.06239948121714,171.3743098240771,171.272052531643,166.640899086529,165.44887901403936,182.653314636477
2016-10-01,189.6546642216932,188.8692689252128,187.51741723679925,183.92605562565066,197.39542631112892,190.89242006841036,197.941975788839,184.92822209593672,182.37657755420474,198.51961136223986,189.49102416012508,177.7367297656446,178.706391253812,172.57397717652051,171.96323523929527,189.654664221693
2017-01-01,197.48570769188316,197.6015187534213,195.6928050522517,190.52612993051395,206.0488186089089,198.25421676259143,206.080294350519,189.89554267551424,190.67829083094995,206.20536719211043,197.20110265919195,184.9082409094888,186.624336114456,179.82089264257252,179.27399973656023,197.485707691883
2017-04-01,189.8187216066586,189.31728565531182,188.18152770468387,182.60837045511116,197.6171281228423,189.34102523400858,196.976562981872,184.1442445644833,184.5720486669916,196.04359702863678,188.92538627767777,178.2303589869149,180.503222948916,174.19677814546398,172.5937510096454,189.818721606659
2017-07-01,179.96925805423928,181.01551752920454,180.4507179911285,174.72046780183902,187.9125051524541,180.98091575691782,186.966580944505,175.90155895012117,177.09346845811223,186.3041084389392,179.4719689614579,171.22733995059758,172.620134945834,167.184553799306,166.23099692073694,179.969258054239
2017-10-01,174.54244545844506,176.03731661013614,175.70264140540812,172.35865216373065,183.88052287819662,175.03827601745078,182.435831108459,173.04948702254038,172.1796840753241,181.81962535514603,176.13181309324887,166.50640171282757,169.241181935761,164.7758004080348,163.93006170952532,174.542445458445
2018-01-01,178.11947341091357,179.54018109607512,178.77885121419445,176.8727339162464,189.42228798870295,178.17262099829998,187.924189384298,178.50380458789616,176.6151978590938,188.2411525287615,180.54484481035993,169.36161894588443,173.287918953875,169.76312585071668,166.9510449363644,178.119473410914
2018-04-01,185.6212105628874,183.8720447654383,186.29608049520087,185.02738612411855,197.5447662118637,183.43915777399994,195.727423665107,186.7929143277142,183.2782473016428,196.52093764639318,188.55527450723918,175.08890262275077,176.686200484589,177.08023220506377,175.33632064100365,185.621210562887
2018-07-01,186.14611893909557,185.2480591765137,186.39068491090896,184.62980605940223,197.92172430697056,184.82426315466074,195.815474549581,185.31744245051237,183.79103480198765,196.29778121178566,188.25007200199946,174.2213657206756,177.11195210196,177.5355144250006,174.3054882458639,186.146118939096
2018-10-01,183.32804453129506,181.53878605842337,183.92119640127308,182.96892070346843,194.40609270386486,181.3675803412326,193.694071324363,184.37587843815368,180.8880591753342,194.08568525695236,186.03529663902648,170.28556121364338,171.832252028184,176.34944301829475,173.585813022375,183.328044531295
2019-01-01,188.52539001256767,186.74850111098317,188.16768162794776,186.6178289982699,199.13445272160104,184.58596614300635,198.369327829996,187.60177713742635,184.48425434603345,199.07281786711607,189.6579336992079,175.67507086870188,173.886841012107,180.7502571089146,177.50976094082796,188.525390012568
2019-04-01,191.54878700384558,191.07382958540984,190.85131443751098,189.84947747495892,202.10701240879993,187.75199444933742,201.776626423825,191.51357251594422,189.0909425321182,201.75580553510702,193.88790532212988,177.18478647903487,176.955751447018,183.13823152356278,180.11638570565822,191.548787003846
2019-07-01,193.41932967256255,191.72903140646454,190.92681001428465,189.71135135532808,202.64780879291487,188.14826004137396,202.625666046094,192.0758946227112,190.34495443217244,203.4970097767827,193.73260207549984,178.57431982829598,176.755717638487,184.29579367960426,181.85160884660596,193.419329672563
2019-10-01,191.2214247907265,189.8963945135421,189.63524045811093,188.77334441775523,201.7052835247597,186.86786965159862,202.022967497328,189.66950646834704,189.6317481921543,202.66065985678568,193.33761967837674,178.07489869082949,175.489470215077,182.4775095407042,180.6822841719914,191.221424790727
2020-01-01,196.6175079833735,193.98095605372575,193.51771796606772,193.91484858851416,207.69058228908094,191.48525029187064,207.908782052977,194.07328805713516,194.3818378563962,207.46551965394934,198.97913753579374,179.96293173634405,180.261125037838,187.2678676008136,185.0526506763692,196.617507983374
2020-04-01,198.40558296813424,195.90599154436362,195.23782672981983,195.65402380453162,209.66925470482448,192.70496231284437,208.71458296357,196.39997030802988,195.38748746999696,209.18104995467516,199.76001380473303,181.65417126564557,181.123832262511,188.10960168062343,186.78402163188514,198.405582968134
2020-07-01,205.10014022641926,204.131407888045,202.16731824674835,202.71482504637925,217.62711445664854,199.88600403498353,217.11969759336,202.59299731920453,203.48872069818555,217.8012885641453,207.72610623626355,186.60981374382223,188.021558835362,194.12938252426227,193.34460408232243,205.100140226419
2020-10-01,210.59342867391965,209.43494504612815,208.56909254943238,209.79493819576516,224.53380855105837,206.3383932777584,223.693051721555,209.99329496903636,208.69666510329012,224.15126939994767,214.4229369815165,191.25743158792622,191.664821175148,200.87333544009067,199.0895794656149,210.59342867392
2021-01-01,223.41028644820778,222.95309282953238,222.0703957095958,222.62570825654552,238.15416662874114,220.80871208242016,238.103563952383,222.99953393341943,220.86108326665993,238.15348392945143,227.0446265015257,203.70472021424825,205.258864583729,212.43559908696187,208.62609942614867,223.410286448208
2021-04-01,222.45272061830067,222.64069757058982,220.55616119088793,220.6755121333956,236.38835395832007,218.83928937181247,235.99902823041,222.5980838944183,219.75261865568015,235.0113464217705,225.79679654046512,203.22030540510832,203.649945421499,212.0902104427963,209.65413588024924,222.452720618301
2021-07-01,222.27593248060288,220.55027635462943,220.19127634513697,220.3400980186596,236.01770233703613,217.88987772156565,234.313725490196,220.37593198105068,219.10200878556304,233.02179851431842,225.2425193146515,202.31999152274085,203.536464073194,211.57803340591545,208.9613016907366,222.275932480603
2021-10-01,221.63306082415005,220.05347212965827,220.75295090594693,220.30938288952734,235.3429096379824,217.76160825840282,234.637166158753,223.2034836955794,220.54730440167128,234.84635180599747,223.92406905559784,203.44533451277806,204.406313022443,211.22312106413096,208.77310379278725,221.63306082415
2022-01-01,232.89908714858734,231.72190092644476,232.02841891587096,231.98315511201523,247.9521514177863,230.1124085984065,248.397083684215,232.09093530922846,230.88649579880877,245.94296978140648,237.3822099486191,214.734568986,216.464820126821,223.50906204565314,222.29856176792944,232.899087148587
2022-04-01,235.03365183209954,233.68873578271575,235.09003082475002,234.47071272587272,251.19530434262484,236.22927462466464,250.761743999134,233.592265971907,232.86033529828308,249.27754016876662,239.71439923312494,217.25181474556047,219.863167177944,224.1452326781565,224.439507019676,235.0336518321
2022-07-01,234.6344831565243,235.96686591462318,235.53642583264414,233.84188023184097,250.65691352068978,236.5175608831903,250.81530461578,233.79962300932985,233.30893239775978,249.21007002536976,239.45820107379697,217.46934068906688,218.972941381511,224.2828933982841,223.16747811088828,234.634483156524
2022-10-01,224.244244821782,225.65413419019876,225.6039646141894,222.7394952419138,239.31371261463804,227.41106906580916,238.788082479573,223.26998640740547,223.04104323195912,237.59705297227583,228.7605155158935,209.50262577837103,208.949498179188,213.9334169852055,213.41666480270595,224.244244821782
2023-01-01,230.9989439119408,230.9995354188154,233.9474475603338,232.32187983947207,248.24023374262563,233.62868166642775,246.94087688359,229.3083474593287,228.71567085712888,247.37797273208452,237.10943137150147,213.14646505532923,214.816326637584,220.6021697951601,219.0795016514692,230.998943911941
2023-04-01,234.4148619936233,235.23052414851588,238.16818284339524,236.82627498439723,253.94791762834973,235.9311953382627,254.212658935308,234.87820816261467,232.35692805709084,253.98609226800676,242.55701974973394,216.705005202852,217.286118453037,224.26304205454608,222.5378321888615,234.414861993623
2023-07-01,232.51898324557683,231.53723314081466,233.4467333283212,232.82595128004226,250.53442489509797,231.5256769350511,248.796616932707,231.71990737078823,227.97389467746933,249.0450754095967,237.33234587734052,212.15650810637908,212.044289175635,219.9648241610024,217.0225588949447,232.518983245577
2023-10-01,227.98150466208943,225.30110425382958,228.12019146430092,228.00202069991258,245.31461502553142,226.2263687196608,244.993624335527,227.12659609550596,222.0491268082289,245.2031709142235,235.2100524002611,204.26271868597217,208.294818252938,214.44448086262437,211.61328283242494,227.981504662089
2024-01-01,236.97117205706388,235.9335428909373,237.0437059870185,237.3421788000623,256.38839296743646,234.66591053396968,255.935976496267,235.86710896344604,230.49258622328082,256.563403074789,244.17532993496172,212.36600434788616,212.793252970368,224.65883208546097,219.86435336718287,236.971172057064
2024-04-01,240.87317912608083,241.84892958683335,242.608638448237,244.43418563218606,261.8401120341824,239.45521321917954,262.646410557547,240.9221668810411,235.96612071106046,264.0269758896142,251.40107600770557,215.71517988836084,215.247647489717,230.2678570876409,225.35862603729413,240.873179126081
2024-07-01,241.1410893510703,240.11108537293967,241.4693757361602,245.92586189349882,261.50073272123694,236.63014870040763,262.026403936422,241.09764155707612,237.88441436221902,261.63856931659865,252.02959665984412,214.08126716595618,218.151446494068,232.3195955025884,223.88864450293138,241.14108935107
2024-10-01,239.91711840979727,238.83296947611035,239.5391950479914,246.17697799913927,261.8504494500365,236.28169612682547,259.771948838597,239.64163982423327,236.97882084624652,261.8418923276287,251.53893911117905,213.88796196290673,214.372818989387,228.02935525185543,222.668123041288,239.917118409797
2025-01-01,257.55115504927994,255.35310111175963,255.72720096233365,260.54411759296386,277.0255158630572,254.4392499436741,276.139909645568,251.6729113098418,251.41111591364034,278.2498524660976,269.20789203323204,226.0593447631534,226.985301151456,241.609467792277,236.52070611801602,257.55115504928
2025-04-01,255.55035733905945,250.7740000181174,255.7523243866376,258.0367576104243,274.78073625806354,251.40200315425108,272.611265729891,252.91875717201023,247.9355153164918,273.92592277132553,265.1710515730825,221.58831454580516,227.274901359024,242.7158864552612,235.37405963183048,255.550357339059
2025-07-01,256.47412082550466,252.49489154811653,255.6927424003208,254.41813529125423,274.6542817056346,251.87424472072587,270.181715878237,253.27998919406988,246.02053234503413,273.78410770887456,262.71021052831964,224.3993684178657,225.424342928579,239.94244965581726,234.94634278485668,256.474120825505
2025-10-01,256.12844639663257,251.4684130087908,253.52680249605294,554.55773279431656,672.9573201257134,249.9923191938226,269.147700166283,251.4293519727515,243.9923731749112,273.93139825636223,261.26372259855674,220.34706741461366,223.605823978111,235.96234799962156,228.71940929843007,256.128446396633
